1,0.56
2,0.6
3,0.03
4,0.01
5,0.2
6,0.0
7,0.0
8,0.0
9,0.02
10,0.31
11,0.08
12,0.19
13,0.41
14,0.04
15,0.03
16,0.39
17,0.05
18,0.0
19,0.17
20,0.01
21,0.05
22,0.24
23,0.0
24,0.13
25,0.0
26,0.08
27,0.09
28,0.0
29,0.08
30,0.0
31,0.01
32,0.01
33,0.01
34,0.01
35,0.04
36,0.07
37,0.0
38,0.0
39,0.01
40,0.03
41,0.13
42,0.13
43,0.05
44,0.41
45,0.54
46,0.03
47,0.25
48,0.02
49,0.01
50,0.07
51,0.07
52,0.02
53,0.02
54,0.05
55,0.2
56,0.38
57,0.0
58,0.13
59,0.02
60,0.0
61,0.06
62,0.36
63,0.0
64,0.39
65,0.05
66,0.02
67,0.14
68,0.03
69,0.3
70,0.04
71,0.02
72,0.08
73,0.0
74,0.0
75,0.02
76,0.35
77,0.31
78,0.01
79,0.01
80,0.15
81,0.15
82,0.01
83,0.02
84,0.11
85,0.02
86,0.01
87,0.18
88,0.06
89,0.08
90,0.64
91,0.01
92,0.31
93,0.03
94,0.01
95,0.37
96,0.02
97,0.06
98,0.01
99,0.0
100,0.25
101,0.0
102,0.03
103,0.59
104,0.01
105,0.0
106,0.09
107,0.1
108,0.33
109,0.37
110,0.0
111,0.0
112,0.03
113,0.02
114,0.13
115,0.32
116,0.41
117,0.15
118,0.09
119,0.0
120,0.0
121,0.09
122,0.01
123,0.26
124,0.07
125,0.01
126,0.23
127,0.04
128,0.17
129,0.05
130,0.0
131,0.06
132,0.26
133,0.69
134,0.21
135,0.15
136,0.02
137,0.01
138,0.0
139,0.04
140,0.06
141,0.09
142,0.18
143,0.07
144,0.0
145,0.16
146,0.01
147,0.18
148,0.25
149,0.09
150,0.02
151,0.35
152,0.25
153,0.11
154,0.09
155,0.03
156,0.07
157,0.01
158,0.18
159,0.04
160,0.13
161,0.0
162,0.03
163,0.04
164,0.26
165,0.0
166,0.0
167,0.49
168,0.6
169,0.03
170,0.05
171,0.0
172,0.01
173,0.01
174,0.02
175,0.0
176,0.15
177,0.15
178,0.13
179,0.18
180,0.08
181,0.08
182,0.0
183,0.59
184,0.3
185,0.01
186,0.01
187,0.0
188,0.36
189,0.01
190,0.02
191,0.06
192,0.08
193,0.03
194,0.01
195,0.23
196,0.01
197,0.02
198,0.0
199,0.03
200,0.0
201,0.02
202,0.11
203,0.03
204,0.06
205,0.06
206,0.01
207,0.03
208,0.0
209,0.37
210,0.11
211,0.03
212,0.35
213,0.06
214,0.03
215,0.01
216,0.03
217,0.0
218,0.52
219,0.42
220,0.02
221,0.01
222,0.01
223,0.54
224,0.03
225,0.03
226,0.08
227,0.16
228,0.02
229,0.35
230,0.01
231,0.07
232,0.0
233,0.0
234,0.0
235,0.0
236,0.48
237,0.01
238,0.01
239,0.02
240,0.05
241,0.41
242,0.01
243,0.05
244,0.02
245,0.0
246,0.29
247,0.2
248,0.21
249,0.01
250,0.0
251,0.0
252,0.36
253,0.0
254,0.0
255,0.36
256,0.0
257,0.37
258,0.04
259,0.06
260,0.14
261,0.0
262,0.31
263,0.06
264,0.0
265,0.01
266,0.01
267,0.07
268,0.03
269,0.01
270,0.03
271,0.01
272,0.05
273,0.32
274,0.0
275,0.02
276,0.03
277,0.28
278,0.38
279,0.06
280,0.02
281,0.0
282,0.36
283,0.05
284,0.03
285,0.38
286,0.49
287,0.05
288,0.04
289,0.04
290,0.01
291,0.0
292,0.14
293,0.0
294,0.0
295,0.0
296,0.07
297,0.0
298,0.04
299,0.08
300,0.16
301,0.39
302,0.12
303,0.01
304,0.0
305,0.54
306,0.11
307,0.0
308,0.32
309,0.29
310,0.0
311,0.0
312,0.04
313,0.0
314,0.03
315,0.01
316,0.02
317,0.2
318,0.01
319,0.09
320,0.01
321,0.0
322,0.0
323,0.23
324,0.09
325,0.03
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.04
332,0.03
333,0.29
334,0.1
335,0.09
336,0.02
337,0.03
338,0.4
339,0.06
340,0.0
341,0.01
342,0.0
343,0.02
344,0.18
345,0.02
346,0.0
347,0.01
348,0.13
349,0.26
350,0.11
351,0.05
352,0.02
353,0.01
354,0.0
355,0.01
356,0.53
357,0.02
358,0.02
359,0.01
360,0.01
361,0.06
362,0.01
363,0.14
364,0.5
365,0.04
366,0.71
367,0.08
368,0.04
369,0.01
370,0.0
371,0.0
372,0.2
373,0.05
374,0.0
375,0.23
376,0.52
377,0.0
378,0.01
379,0.07
380,0.0
381,0.32
382,0.08
383,0.19
384,0.0
385,0.01
386,0.27
387,0.18
388,0.01
389,0.0
390,0.15
391,0.05
392,0.01
393,0.17
394,0.0
395,0.07
396,0.05
397,0.02
398,0.14
399,0.0
400,0.02
401,0.0
402,0.32
403,0.05
404,0.0
405,0.14
406,0.0
407,0.27
408,0.31
409,0.07
410,0.01
411,0.18
412,0.06
413,0.1
414,0.0
415,0.36
416,0.23
417,0.09
